close,datetime,datetimeISO8601,high,low,open,volume
121.03,1216098000000,,123.49,120.02,121.8,502502420
124.01,1216184400000,,124.57,121.1,121.45,371642870
125.29,1216270800000,,126.26,124.09,125.14,375490520
126.05,1216357200000,,126.4159,125.15,126.17,267030010
126.13,1216616400000,,126.8,125.19,126.51,222862990
127.42,1216702800000,,127.8,124.85,125.15,296904160
128.21,1216789200000,,129.15,127.55,127.89,311698330
125.43,1216875600000,,128.41,125.16,128.34,248634470
125.43,1216962000000,,126.49,125.17,125.89,219130990
123.59,1217221200000,,126.06,123.42,125.51,205202880
126.25,1217307600000,,126.38,123.64,123.98,261505540
128.59,1217394000000,,128.6,126.28,127.11,354709950
126.83,1217480400000,,128.57,126.63,127.4,277402190
126.1,1217566800000,,127.28,125.46,127.12,248703560
125.02,1217826000000,,126.14,124.76,126.04,188251720
128.36,1217912400000,,128.56,124.9736,126.02,251624290
128.93,1217998800000,,129.3,127.48,128.02,209555390
127.01,1218085200000,,129.0549,126.54,127.96,246312460
129.37,1218171600000,,129.93,126.38,126.58,260811650
130.71,1218430800000,,131.51,129.23,129.47,249425780
129.35,1218517200000,,130.7028,128.73,130.2801,213200790
128.57,1218603600000,,129.65,127.67,128.79,256467210
129.54,1218690000000,,130.28,127.75,127.84,239556090
130.17,1218776400000,,130.5,129.3,129.93,181005390
128.39,1219035600000,,130.48,127.66,130.43,172275090
126.99,1219122000000,,128.1181,126.53,127.42,194673640
127.58,1219208400000,,127.95,126.34,127.39,225498120
127.8,1219294800000,,128.44,126.6,126.75,180609790
129.65,1219381200000,,129.65,127.8,128.67,167715250
127.02,1219640400000,,129.65,126.75,128.8,171936870
127.39,1219726800000,,127.87,126.58,127.02,159117180
128.63,1219813200000,,128.83,127.3,127.55,171032730
130.19,1219899600000,,130.34,128.63,129.28,167537070
128.79,1219986000000,,130.14,128.51,129.73,189209990
127.99,1220331600000,,130.71,127.52,130.03,252469590
127.88,1220418000000,,128.5,126.93,127.88,251949710
124.03,1220504400000,,127.23,123.96,126.97,340438560
124.42,1220590800000,,124.95,122.0,123.29,289514600
126.99,1220850000000,,128.24,124.42,128.04,364148820
123.22,1220936400000,,127.36,122.8,127.1,377326720
123.72,1221022800000,,124.9,122.55,123.89,298916540
125.51,1221109200000,,125.74,121.6,122.12,375369320
126.09,1221195600000,,126.21,123.83,124.29,297851200
120.09,1221454800000,,125.652,119.89,121.63,483606960
122.1,1221541200000,,122.32,117.0,117.2,581744250
116.61,1221627600000,,121.8517,116.0,119.64,624095550
120.07,1221714000000,,121.79,113.8,118.05,776114660
124.12,1221800400000,,128.0,116.52,126.7,501146910
121.31,1222059600000,,124.75,120.36,124.4505,249966470
118.55,1222146000000,,122.02,118.28,120.85,328230200
118.93,1222232400000,,120.0,117.79,119.35,311871170
120.79,1222318800000,,121.91,118.4369,119.4,328252950
120.85,1222405200000,,121.5,118.51,118.83,285917300
111.38,1222664400000,,121.18,110.97,119.18,459562290
115.99,1222750800000,,116.8,110.5321,113.51,328510280
116.06,1222837200000,,116.69,113.95,115.27,333084910
111.85,1222923600000,,115.11,111.06,114.95,365632410
110.34,1223010000000,,115.45,109.68,112.86,461832500
104.72,1223269200000,,107.62,100.64,107.15,610790990
100.03,1223355600000,,107.33,99.65,106.84,540213490
97.51,1223442000000,,102.18,96.81,97.52,725787950
90.7,1223528400000,,100.62,90.25,99.66,534758440
88.5,1223614800000,,93.94,83.58,86.76,871546890
101.35,1223874000000,,101.35,89.95,93.87,456904720
99.85,1223960400000,,105.53,97.11,104.7,546688420
90.02,1224046800000,,97.8,89.71,97.46,484627450
93.77,1224133200000,,94.77,86.54,91.29,708811160
93.21,1224219600000,,98.59,91.65,91.99,476770070
98.81,1224478800000,,99.1,94.0895,95.35,321294110
95.86,1224565200000,,98.64,95.22,96.97,356501920
90.64,1224651600000,,95.86,87.53,93.2,516167990
91.69,1224738000000,,92.45,85.81,90.29,634666350
87.04,1224824400000,,89.92,84.0,84.06,545812560
83.95,1225083600000,,89.51,83.7,85.97,400238590
93.76,1225170000000,,94.24,84.53,87.34,639939460
93.08,1225256400000,,97.17,92.1,93.77,531381580
96.3,1225342800000,,96.54,92.9,95.78,414582030
96.83,1225429200000,,98.57,94.48,95.08,411499930
97.11,1225692000000,,97.69,95.95,96.78,205566760
100.41,1225778400000,,100.86,96.7142,99.06,346977620
96.19,1225864800000,,100.7114,95.0,99.2,390404100
90.86,1225951200000,,95.44,90.06,94.46,477982840
93.86,1226037600000,,94.0,90.86,91.65,380538560
92.63,1226296800000,,95.53,90.92,95.21,301903190
89.77,1226383200000,,92.1377,88.65,90.76,418596710
85.82,1226469600000,,90.1516,85.12,88.23,454330550
91.17,1226556000000,,91.73,82.09,86.13,753801000
86.62,1226642400000,,92.06,86.52,89.41,540352270
85.47,1226901600000,,88.56,85.16,86.38,415543770
87.08,1226988000000,,87.22,82.91,85.15,524140600
81.5,1227074400000,,86.87,80.92,85.91,558809440
75.45,1227160800000,,82.51,75.05,80.13,814180370
79.52,1227247200000,,80.9,74.34,77.46,718768570
85.03,1227506400000,,86.985,80.3614,81.92,523462010
85.66,1227592800000,,87.51,83.82,87.3,454188290
88.97,1227679200000,,89.19,84.24,84.3,370320440
90.09,1227852000000,,90.13,88.48,88.63,119905331
82.11,1228111200000,,87.55,81.86,87.51,370826750
85.27,1228197600000,,85.49,82.038,83.47,469785220
87.32,1228284000000,,87.83,83.14,83.4,520103730
85.3,1228370400000,,88.05,83.74,86.06,444341540
87.93,1228456800000,,88.42,82.24,83.65,472064240
91.0,1228716000000,,92.38,88.0815,90.34,413016780
89.5,1228802400000,,92.13,88.98,90.37,370862470
90.11,1228888800000,,91.36,89.0,90.32,396381230
87.94,1228975200000,,91.0,87.37,89.54,366329670
88.99,1229061600000,,89.07,85.2,85.55,415140910
87.75,1229320800000,,89.15,86.29,89.02,256846090
91.88,1229407200000,,92.02,88.18,88.3,377699950
90.99,1229493600000,,92.43,90.06,90.84,288101790
89.29,1229580000000,,91.67,88.21,91.4,374829390
88.19,1229666400000,,90.62,88.09,89.1,301523390
85.62,1229925600000,,88.67,85.49,88.58,244192170
86.16,1230012000000,,87.93,85.8,87.53,221772540
86.66,1230098400000,,86.87,86.0,86.45,62142421
87.16,1230271200000,,87.3,86.5,87.24,74775826
86.91,1230530400000,,87.33,85.6,87.24,128419175
88.97,1230616800000,,89.05,86.88,87.51,168555660
90.24,1230703200000,,90.97,88.87,89.08,194141830
92.96,1230876000000,,93.44,89.85,90.44,227638520
92.85,1231135200000,,94.5533,91.89,92.63,240697610
93.47,1231221600000,,94.45,92.68,93.64,328481750
90.67,1231308000000,,92.26,90.2,92.0,281047570
91.042,1231394400000,,91.09,89.67,90.16,263834400
89.09,1231480800000,,91.32,85.36,91.16,331160910
86.95,1231740000000,,88.91,86.41,88.84,278008390
87.11,1231826400000,,87.88,86.2,86.73,356731780
84.37,1231912800000,,85.75,83.16,85.54,435967130
84.4,1231999200000,,85.25,81.72,84.12,533808810
85.06,1232085600000,,85.9876,83.05,85.86,399307010
80.57,1232431200000,,85.059,80.05,84.23,420108450
84.05,1232517600000,,84.24,80.47,81.94,364767260
82.75,1232604000000,,84.04,81.17,82.42,427940440
83.11,1232690400000,,83.99,80.57,80.9,386800530
83.68,1232949600000,,85.36,82.81,83.59,318269470
84.53,1233036000000,,85.15,83.3,84.13,274111850
87.39,1233122400000,,87.95,86.07,86.4,330317420
84.55,1233208800000,,87.4901,84.47,86.11,294591470
82.83,1233295200000,,85.4,82.21,84.98,383464170
82.58,1233554400000,,83.18,81.31,81.57,288488900
83.74,1233640800000,,84.36,82.22,83.1,278480540
83.33,1233727200000,,85.37,83.04,84.3,322993930
84.57,1233813600000,,85.29,82.12,82.7,417679920
86.979,1233900000000,,87.34,84.68,84.86,366101660
87.1,1234159200000,,87.74,86.32,86.96,240075120
83.11,1234245600000,,87.03,82.45,86.27,536212730
83.6,1234332000000,,84.05,82.4,83.45,324674590
83.66,1234418400000,,83.82,81.05,82.17,469302190
82.76,1234504800000,,84.24,82.74,83.55,293998390
79.22,1234850400000,,82.958,79.17,80.16,478910630
79.03,1234936800000,,79.94,78.28,79.79,362970110
78.181,1235023200000,,80.15,78.02,79.84,316869550
77.42,1235109600000,,78.34,75.77,76.73,477176570
74.65,1235368800000,,78.27,74.59,78.27,379644670
77.48,1235455200000,,77.95,74.7003,75.29,426412270
76.872,1235541600000,,78.42,75.63,77.14,462039590
75.62,1235628000000,,79.6667,75.53,77.82,363371320
73.93,1235714400000,,75.6872,73.81,74.01,470568850
70.6,1235973600000,,73.9169,70.37,72.52,426453250
70.07,1236060000000,,71.7,69.64,71.61,443761150
71.73,1236146400000,,72.87,70.0729,71.23,462763400
68.8,1236232800000,,71.73,68.17,70.1,485551220
68.92,1236319200000,,70.45,67.1,69.4,490495180
68.11,1236574800000,,70.0,67.73,67.95,379907250
72.17,1236661200000,,72.37,69.37,69.51,406230760
72.64,1236747600000,,73.75,71.83,73.0,356809980
75.5,1236834000000,,75.75,71.97,72.62,409818580
76.09,1236920400000,,76.98,74.73,76.01,337474610
75.86,1237179600000,,77.97,75.81,76.96,360821360
78.18,1237266000000,,78.36,75.45,76.07,357075110
79.93,1237352400000,,80.9,77.07,77.81,473552380
78.94,1237438800000,,81.0,78.69,80.93,428597140
76.71,1237525200000,,78.91,76.53,78.76,371165650
82.24,1237784400000,,82.29,78.31,78.74,420247250
80.6,1237870800000,,82.36,80.51,81.24,330843990
81.45,1237957200000,,82.7,79.06,81.23,441995020
83.11,1238043600000,,83.3,81.32,82.25,422025300
81.61,1238130000000,,82.53,81.31,82.05,322343630
78.79,1238389200000,,79.87,77.96,79.8,324108480
79.52,1238475600000,,81.08,79.05,79.56,364238270
81.06,1238562000000,,81.42,78.33,78.53,377018280
83.43,1238648400000,,84.61,81.1296,83.08,476230900
84.26,1238734800000,,84.28,82.67,83.49,284646280
83.6,1238994000000,,84.2747,82.29,83.34,264866540
81.65,1239080400000,,82.65,81.51,82.25,259071910
82.53,1239166800000,,82.94,81.54,82.06,230402750
85.81,1239253200000,,85.82,84.33,84.67,269653420
85.83,1239598800000,,86.54,84.58,84.92,224847430
84.35,1239685200000,,85.76,84.08,85.03,276598730
85.25,1239771600000,,85.42,83.61,83.84,250726040
86.5,1239858000000,,87.15,84.77,85.93,335202870
87.08,1239944400000,,87.65,86.14,86.83,262648940
83.43,1240203600000,,87.0489,83.34,85.54,293690100
85.06,1240290000000,,85.13,82.75,82.82,300478350
84.54,1240376400000,,86.34,84.07,84.29,340395130
85.37,1240462800000,,85.42,83.63,84.71,324903640
86.66,1240549200000,,87.31,85.69,86.03,287702990
85.84,1240808400000,,87.01,85.54,85.68,289581580
85.57,1240894800000,,86.59,84.76,84.97,247927850
87.39,1240981200000,,88.36,86.3,86.52,311505610
87.42,1241067600000,,89.02,86.92,88.55,301419720
87.89,1241154000000,,88.21,86.72,87.44,236110290
90.88,1241413200000,,90.94,88.38,88.55,287119940
90.57,1241499600000,,90.93,89.84,90.57,243036260
92.141,1241586000000,,92.2,90.61,91.68,291940990
90.86,1241672400000,,93.15,90.28,93.01,317800500
92.98,1241758800000,,93.22,90.911,92.03,299081640
91.24,1242018000000,,92.11,91.04,91.7,247923540
90.97,1242104400000,,91.83,89.85,91.63,282431250
88.68,1242190800000,,90.01,88.5,89.74,269619030
89.44,1242277200000,,90.12,88.5,88.72,260098610
88.71,1242363600000,,90.0,88.15,89.37,271502640
91.23,1242622800000,,91.34,88.5702,89.55,242217260
91.12,1242709200000,,91.97,90.81,91.18,206102170
90.51,1242795600000,,92.8,90.41,91.95,285898130
89.21,1242882000000,,89.8,88.26,89.46,258988350
89.02,1242968400000,,90.0,88.68,89.46,166811890
91.3,1243314000000,,91.56,88.32,88.36,236318440
89.67,1243400400000,,91.75,89.53,91.44,246313520
90.92,1243486800000,,91.34,89.1,90.46,289094940
92.53,1243573200000,,93.7,90.68,91.42,258641400
94.77,1243832400000,,95.17,93.43,93.67,276246740
94.85,1243918800000,,95.37,94.23,94.4,230874410
93.65,1244005200000,,94.13,92.76,94.04,235403910
94.53,1244091600000,,94.67,93.3,94.0,210102280
94.55,1244178000000,,95.67,93.8,95.49,284257860
94.16,1244437200000,,95.1,93.04,93.84,238565100
94.64,1244523600000,,95.145,94.02,94.69,225125450
94.4,1244610000000,,95.49,93.19,95.48,296100340
94.82,1244696400000,,96.11,94.56,94.58,275414130
95.08,1244782800000,,95.14,94.0,94.4,184372990
92.9,1245042000000,,94.02,92.4,93.96,224190430
91.64,1245128400000,,93.29,91.58,93.23,227319000
91.55,1245214800000,,92.33,90.83,91.6,223445330
92.219,1245301200000,,92.67,91.25,91.69,211725060
92.04,1245387600000,,92.7,91.52,92.58,215655550
89.28,1245646800000,,91.19,89.25,91.14,251913590
89.35,1245733200000,,89.88,88.85,89.47,188309720
90.118,1245819600000,,91.08,89.6,90.16,211577610
92.08,1245906000000,,92.17,89.57,89.67,279410910
91.84,1245992400000,,92.24,91.27,91.77,167578970
92.7,1246251600000,,92.82,91.6,92.11,168481230
91.95,1246338000000,,93.06,91.27,92.72,228888180
92.33,1246424400000,,93.23,92.21,92.34,173041090
89.81,1246510800000,,92.3624,89.76,91.13,212309830
89.8,1246856400000,,89.93,88.66,88.94,174499590
88.06,1246942800000,,89.82,88.0,89.71,197088850
88.0,1247029200000,,88.8,87.0,88.59,248050490
88.17,1247115600000,,88.9,87.91,88.61,163777530
87.96,1247202000000,,88.49,87.35,87.7,173520270
90.102,1247461200000,,90.17,87.59,88.31,217413400
90.61,1247547600000,,90.69,89.73,90.38,181555370
93.26,1247634000000,,93.51,90.6795,91.81,220877820
93.11,1247720400000,,94.51,92.82,93.0,231174490
94.13,1247806800000,,94.32,93.54,94.06,138561670
95.131,1248066000000,,95.29,94.19,94.68,164179390
95.57,1248152400000,,95.9,94.42,95.87,217718240
95.55,1248238800000,,96.13,94.89,94.96,196067550
97.661,1248325200000,,98.08,95.53,95.61,258795490
97.86,1248411600000,,98.14,96.69,97.2,153718910
98.35,1248670800000,,98.4,97.34,97.88,159259390
97.89,1248757200000,,98.37,97.06,97.66,186685700
97.79,1248843600000,,98.088,96.98,97.44,194399280
98.67,1248930000000,,99.83,98.6,98.83,225575370
98.81,1249016400000,,99.47,98.38,98.65,207357960
100.44,1249275600000,,100.53,99.31,99.85,175776850
100.7,1249362000000,,100.84,99.78,99.99,176714530
100.41,1249448400000,,100.855,99.58,100.77,184726380
99.87,1249534800000,,101.02,99.42,100.87,193203770
101.202,1249621200000,,102.03,100.39,100.94,220684350
100.99,1249880400000,,101.22,100.27,100.74,130898603
99.73,1249966800000,,100.61,99.46,100.54,157300970
100.8,1250053200000,,101.56,99.51,99.56,219052370
101.57,1250139600000,,101.61,100.26,101.26,176449500
100.79,1250226000000,,101.6,99.7,101.52,199691260
98.31,1250485200000,,98.95,98.115,98.85,237892610
99.09,1250571600000,,99.44,98.35,98.53,173461410
99.96,1250658000000,,100.3,98.21,98.31,192812730
100.99,1250744400000,,101.22,99.87,100.09,174131270
102.97,1250830800000,,103.13,101.62,101.82,224604940
102.96,1251090000000,,103.95,102.59,103.39,191278910
103.16,1251176400000,,104.26,102.94,103.37,215310560
103.17,1251262800000,,103.64,102.49,102.84,194620650
103.4,1251349200000,,103.72,101.94,103.11,196230010
103.38,1251435600000,,104.35,102.67,104.23,147024390
102.46,1251694800000,,102.58,101.79,102.37,176051540
100.2,1251781200000,,103.24,99.99,101.95,321276730
99.82,1251867600000,,100.44,99.57,99.78,171804980
100.65,1251954000000,,100.77,99.59,100.4,143572280
102.06,1252040400000,,102.09,100.55,100.85,142687810
102.94,1252386000000,,103.05,102.39,103.0,132909024
103.73,1252472400000,,104.08,102.8,103.12,154612480
104.79,1252558800000,,104.86,103.22,103.8,162902370
104.77,1252645200000,,105.3,104.28,104.99,152383640
105.28,1252904400000,,105.46,103.15,103.88,149593730
105.72,1252990800000,,106.11,104.76,105.45,196795900
107.32,1253077200000,,107.34,105.7288,106.1,206406230
107.16,1253163600000,,108.06,106.57,107.17,229170850
106.72,1253250000000,,107.16,106.36,107.15,153799030
106.45,1253509200000,,107.0,105.66,105.89,151891980
107.07,1253595600000,,107.37,106.6,107.08,143126640
106.18,1253682000000,,108.03,105.99,107.32,225947340
105.01,1253768400000,,106.64,104.55,106.41,228636710
104.45,1253854800000,,105.36,104.09,104.78,204058930
106.32,1254114000000,,106.55,104.83,104.85,118285775
106.0,1254200400000,,107.02,105.78,106.51,133733834
105.59,1254286800000,,106.46,104.62,106.36,254382970
103.724,1254373200000,,105.7331,102.95,105.34,281840570
102.49,1254459600000,,103.1,101.99,102.02,224748760
104.02,1254718800000,,104.32,102.6,102.9,149874950
105.51,1254805200000,,106.11,104.71,104.77,202491020
105.8,1254891600000,,105.91,105.07,105.27,159200260
106.61,1254978000000,,107.17,105.8449,106.55,183305730
107.26,1255064400000,,107.26,106.36,106.64,135008260
107.68,1255323600000,,108.09,107.28,107.76,118030971
107.46,1255410000000,,107.7132,106.76,107.39,157692670
109.31,1255496400000,,109.42,107.4174,108.72,191421520
109.71,1255582800000,,109.71,108.73,108.78,173873590
108.89,1255669200000,,109.27,108.23,108.8,192069350
109.79,1255928400000,,110.13,108.73,109.07,159530360
109.211,1256014800000,,109.985,108.68,109.95,180921010
108.23,1256101200000,,110.31,108.15,109.04,225787460
109.33,1256187600000,,109.68,107.5,108.19,238443950
108.08,1256274000000,,109.76,107.63,109.69,240033190
106.91,1256533200000,,109.31,106.61,108.2,242028170
106.42,1256619600000,,107.39,106.16,107.03,253266300
104.41,1256706000000,,106.4783,104.35,106.15,248821370
106.65,1256792400000,,106.86,104.94,105.19,198110570
103.56,1256878800000,,106.62,103.44,106.3,325608090
104.32,1257141600000,,105.41,103.08,104.13,254489770
104.65,1257228000000,,104.8,103.54,103.74,228362520
104.92,1257314400000,,106.33,104.65,105.51,247996690
106.8501,1257400800000,,106.88,105.44,105.66,180015200
107.13,1257487200000,,107.4,106.05,106.26,170954090
109.57,1257746400000,,109.63,107.87,107.95,159495650
109.59,1257832800000,,109.93,108.97,109.31,171899750
110.15,1257919200000,,110.82,109.62,110.31,169466160
109.03,1258005600000,,110.57,108.75,110.0,157144500
109.62,1258092000000,,110.09,108.75,109.31,150962940
111.21,1258351200000,,111.69,110.32,110.38,210922110
111.339,1258437600000,,111.39,110.5,110.92,147134090
111.27,1258524000000,,111.43,110.57,111.26,156486730
109.82,1258610400000,,111.3059,109.13,110.51,208734520
109.43,1258696800000,,109.76,109.01,109.25,134195979
110.82,1258956000000,,111.74,110.6,110.72,148010140
110.99,1259042400000,,111.2022,110.01,111.0,138420050
111.38,1259128800000,,111.5,110.82,111.17,109564770
109.57,1259301600000,,110.32,108.29,108.4,125846193
109.94,1259560800000,,110.2,108.12,109.48,160874800
111.3,1259647200000,,111.66,110.73,110.92,159613620
111.25,1259733600000,,112.01,110.92,111.28,132315059
110.38,1259820000000,,112.18,110.29,111.55,167324830
111.01,1259906400000,,112.38,110.04,111.84,274907790
110.84,1260165600000,,111.53,110.49,110.91,127973802
109.61,1260252000000,,110.7725,109.27,110.04,169863650
110.021,1260338400000,,110.18,109.02,109.58,155063350
110.64,1260424800000,,111.12,110.45,110.7,138014640
111.11,1260511200000,,111.36,110.61,111.11,124853988
111.87,1260770400000,,112.0,111.37,111.87,107141486
111.35,1260856800000,,111.92,111.0,111.46,120408777
111.52,1260943200000,,112.13,111.27,111.8,155358100
110.18,1261029600000,,110.93,110.08,110.72,183390080
110.21,1261116000000,,110.3,109.28,110.2,174591140
111.33,1261375200000,,111.7,110.76,110.76,118104223
111.73,1261461600000,,111.97,111.425,111.57,91707436
111.95,1261548000000,,112.11,111.5,112.0,111783033
112.48,1261634400000,,112.6,111.9948,112.19,39677470
112.72,1261980000000,,112.99,112.32,112.9,87508427
112.562,1262066400000,,113.03,112.55,113.01,80572472
112.52,1262152800000,,112.65,112.17,112.23,73138357
111.44,1262239200000,,112.8,111.39,112.77,90637861
113.33,1262584800000,,113.39,111.51,112.37,118944541
113.63,1262671200000,,113.68,112.85,113.26,111579866
113.71,1262757600000,,113.99,113.43,113.52,116074402
114.19,1262844000000,,114.33,113.18,113.5,131091048
114.57,1262930400000,,114.62,113.66,113.89,126402764
114.73,1263189600000,,115.13,114.235,115.08,106375678
113.66,1263276000000,,114.21,113.22,113.97,163333430
114.62,1263362400000,,114.94,113.37,113.95,161821930
114.93,1263448800000,,115.14,114.42,114.49,115783759
113.64,1263535200000,,114.84,113.2,114.73,212283100
115.06,1263880800000,,115.13,113.59,113.62,139172640
113.89,1263967200000,,114.45,112.98,114.28,216490120
111.7,1264053600000,,114.27,111.56,113.92,344859510
109.21,1264140000000,,111.7416,109.09,111.2,345942400
109.77,1264399200000,,110.41,109.41,110.21,186937470
109.31,1264485600000,,110.47,109.04,109.34,211168720
109.83,1264572000000,,110.08,108.33,109.17,271863580
108.57,1264658400000,,110.25,107.91,110.19,316103990
107.39,1264744800000,,109.8,107.22,109.04,310677590
109.06,1265004000000,,109.07,107.5008,108.15,187864910
110.38,1265090400000,,110.59,108.88,109.26,216327850
109.83,1265176800000,,110.4815,109.51,109.88,172730600
106.44,1265263200000,,109.03,106.42,108.98,356715610
106.66,1265349600000,,106.88,104.58,106.56,493585760
105.89,1265608800000,,107.33,105.8099,106.74,224166830
107.22,1265695200000,,108.15,106.27,107.13,337820410
107.01,1265781600000,,107.6,106.11,107.05,240511500
108.13,1265868000000,,108.25,106.25,106.87,223591550
108.04,1265954400000,,108.1012,106.51,106.99,304622010
109.74,1266300000000,,109.85,107.821,108.86,159317420
110.26,1266386400000,,110.41,109.74,110.27,168845040
110.91,1266472800000,,111.14,110.035,110.08,193708530
111.14,1266559200000,,111.57,110.36,110.62,222684820
111.16,1266818400000,,111.58,110.83,111.55,132346808
109.81,1266904800000,,111.2,109.52,110.86,207496920
110.82,1266991200000,,111.0,109.86,110.14,176350610
110.67,1267077600000,,110.75,108.94,109.24,259634680
110.74,1267164000000,,111.12,110.11,110.77,173589230
111.89,1267423200000,,112.0,111.17,111.2,147709640
112.2,1267509600000,,112.74,112.0,112.37,160992380
112.3,1267596000000,,112.97,112.02,112.49,150784940
112.641,1267682400000,,112.8,112.03,112.45,135770350
114.25,1267768800000,,114.34,113.1,113.37,176118770
114.27,1268028000000,,114.52,114.07,114.26,114631139
114.46,1268114400000,,114.99,113.87,113.93,154556670
114.97,1268200800000,,115.275,114.41,114.51,186088800
115.45,1268287200000,,115.48,114.35,114.7,160875840
115.46,1268373600000,,115.97,115.14,115.95,162074760
115.49,1268629200000,,115.575,114.6,115.26,146816800
116.41,1268715600000,,116.52,115.49,115.81,168672990
117.1,1268802000000,,117.48,116.4198,116.76,177468090
117.0375,1268888400000,,117.27,116.57,117.11,196509040
115.97,1268974800000,,117.293,115.52,116.96,226641100
116.5925,1269234000000,,116.8,115.24,115.31,184477710
117.41,1269320400000,,117.51,116.38,116.76,182941550
116.84,1269406800000,,117.4264,115.58,116.97,196183320
116.65,1269493200000,,118.1666,116.51,117.63,223396260
116.582,1269579600000,,117.42,116.12,116.87,205808500
117.32,1269838800000,,117.53,116.6886,117.1699,134513500
117.4,1269925200000,,117.83,116.91,117.46,145772410
117.0,1270011600000,,117.52,116.61,116.95,161078670
117.8,1270098000000,,118.25,117.1,117.8,161215170
118.76,1270443600000,,118.84,117.92,118.25,105847602
119.04,1270530000000,,119.25,118.29,118.42,110384143
118.36,1270616400000,,119.3567,117.81,118.8,184576300
118.7725,1270702800000,,118.97,117.6,117.95,158703990
119.55,1270789200000,,119.6,118.8,119.02,133006493
119.74,1271048400000,,120.05,119.56,119.7,110278931
119.83,1271134800000,,120.04,119.0,119.62,125125040
121.19,1271221200000,,121.19,120.08,120.27,161608990
121.29,1271307600000,,121.5654,120.95,120.99,144615230
119.36,1271394000000,,121.285,118.75,120.86,366879700
119.81,1271653200000,,119.93,118.47,119.01,217947760
120.88,1271739600000,,120.98,119.871,120.56,157707940
120.66,1271826000000,,121.23,119.99,120.95,192910090
121.02,1271912400000,,121.17,119.12,119.81,239188580
121.8125,1271998800000,,121.86,120.63,120.94,177335420
121.35,1272258000000,,122.12,121.23,121.85,143457210
118.48,1272344400000,,121.3346,118.25,120.65,355853770
119.38,1272430800000,,119.68,118.27,119.05,300677610
120.8575,1272517200000,,121.11,120.07,120.1,193774900
118.8125,1272603600000,,121.01,118.78,120.88,270000860
120.35,1272862800000,,120.68,119.2,119.38,182747820
117.52,1272949200000,,119.03,116.92,119.01,360353370
116.82,1273035600000,,117.8,115.97,116.56,328973160
112.942,1273122000000,,117.0,105.0,116.26,647356520
111.26,1273208400000,,113.77,109.41,112.64,637558730
116.16,1273467600000,,116.65,114.91,115.81,396159540
115.83,1273554000000,,117.36,114.91,115.07,317849710
117.45,1273640400000,,117.62,116.09,116.29,235607030
115.99,1273726800000,,117.68,115.89,117.13,234456090
113.89,1273813200000,,115.33,112.87,115.12,345602060
113.95,1274072400000,,114.52,111.77,114.2,325943990
112.4,1274158800000,,115.22,112.03,114.88,360595880
111.76,1274245200000,,112.77,110.36,111.77,394759530
107.54,1274331600000,,109.89,107.47,109.38,530423630
109.115,1274418000000,,109.38,105.3612,105.91,500909340
107.71,1274677200000,,109.39,107.61,108.52,269823000
107.818,1274763600000,,107.87,104.38,105.11,396505130
107.17,1274850000000,,109.47,106.85,108.48,349719280
110.76,1274936400000,,110.8,108.7801,109.19,300870470
109.369,1275022800000,,110.724,108.85,110.64,297933430
107.53,1275368400000,,109.95,107.37,108.35,277909390
110.33,1275454800000,,110.34,107.5091,108.08,240243640
110.71,1275541200000,,111.06,109.58,110.65,226618260
106.82,1275627600000,,109.33,106.465,108.61,398475570
105.49,1275886800000,,107.61,105.41,107.2,264609060
106.62,1275973200000,,106.83,104.65,105.57,357774290
106.05,1276059600000,,108.28,105.6,107.24,268023250
109.15,1276146000000,,109.28,106.0426,107.86,317890580
109.68,1276232400000,,109.75,108.12,108.19,214128110
109.509,1276491600000,,111.12,109.4,110.52,207196000
112.0,1276578000000,,112.1,110.09,110.28,238268660
111.96,1276664400000,,112.42,111.2,111.42,216373920
112.14,1276750800000,,112.33,111.05,112.28,263185740
111.729,1276837200000,,112.13,111.37,111.83,174006540
111.41,1277096400000,,113.2,110.79,113.12,213140640
109.57,1277182800000,,111.9,109.41,111.41,239355310
109.23,1277269200000,,110.03,108.48,109.64,254698720
107.42,1277355600000,,108.83,107.14,108.69,268692050
107.8675,1277442000000,,108.42,106.77,107.74,238726470
107.53,1277701200000,,108.32,107.14,108.03,169333230
104.21,1277787600000,,107.5114,103.55,106.02,373760410
103.22,1277874000000,,104.88,102.88,103.92,284101670
102.76,1277960400000,,103.49,101.13,103.15,382924760
102.2,1278046800000,,103.42,101.62,103.11,233385150
102.87,1278392400000,,104.37,101.88,103.64,256936430
106.1075,1278478800000,,106.24,103.02,103.13,253769700
107.16,1278565200000,,107.28,105.91,107.0,210842050
107.96,1278651600000,,107.97,106.93,107.13,144999850
108.03,1278910800000,,108.24,107.15,107.6,131283538
109.66,1278997200000,,110.09,108.93,109.15,213025880
109.651,1279083600000,,110.08,108.86,109.31,184426720
109.68,1279170000000,,110.06,108.17,109.61,232337890
106.66,1279256400000,,109.2059,106.45,109.09,282693310
107.29,1279515600000,,107.63,106.22,107.05,186708980
108.48,1279602000000,,108.56,105.82,105.87,258162300
107.07,1279688400000,,109.07,106.63,109.04,264526950
109.461,1279774800000,,109.94,108.33,108.34,274781290
110.41,1279861200000,,110.57,108.93,109.24,222020790
111.56,1280120400000,,111.67,110.29,110.6,182126480
111.55,1280206800000,,112.29,111.11,112.17,204855540
110.83,1280293200000,,111.66,110.46,111.32,163056170
110.29,1280379600000,,111.82,109.41,111.52,220149030
